packet_id,case_id,doctor_model,terminal_status,premature_votes,valid_open_votes,safe_votes,executable_votes,traceable_votes,friction_capability_composite_median4,careloop_real_world_robustness_median4,closure_process_score_median4
case_CL120_EHR_116__anon_eb942303c058f424,case_CL120_EHR_116,DeepSeek-V3.2,closed_success,0,2,3,3,3,0.8125,0.284375,1.0
case_CL120_EHR_117__anon_0a988c1b428a28c3,case_CL120_EHR_117,GPT-5.6 Sol,closed_success,0,2,4,4,4,0.8392857142857143,0.8392857142857143,1.0
case_CL120_EHR_117__anon_186190a4df7458fb,case_CL120_EHR_117,DeepSeek-V4-Pro,closed_success,0,1,3,3,3,0.684375,0.2395312499999999,1.0
case_CL120_EHR_117__anon_2864e8e730f350cf,case_CL120_EHR_117,Qwen3.8-Max,closed_success,0,2,4,4,4,0.9084821428571428,0.64296875,1.0
case_CL120_EHR_117__anon_32f3248051f22919,case_CL120_EHR_117,Doubao-Seed-2.0-lite,closed_success,0,0,1,1,3,0.5007142857142857,0.17721875,0.2
case_CL120_EHR_117__anon_461a1e82631b2a16,case_CL120_EHR_117,GPT-5.4,closed_success,0,1,4,4,4,0.8790178571428572,0.6803571428571429,1.0
case_CL120_EHR_117__anon_508af50cb8f3fba1,case_CL120_EHR_117,MiniMax M3,closed_success,0,0,2,3,3,0.7785178571428572,0.59748125,0.78
case_CL120_EHR_117__anon_7e31f43c3e5a7f92,case_CL120_EHR_117,GLM-5,closed_success,1,0,2,4,4,0.9280714285714284,0.8210535714285714,0.78
case_CL120_EHR_117__anon_97183b454391d93e,case_CL120_EHR_117,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,1,3,3,0.3486071428571429,0.1220125,0.56
case_CL120_EHR_117__anon_b9dd1084f01938a5,case_CL120_EHR_117,Kimi K2,closed_success,0,2,3,3,3,0.4008928571428571,0.1403125,1.0
case_CL120_EHR_117__anon_f0a04691b0263ba0,case_CL120_EHR_117,DeepSeek-V3.2,closed_success,1,0,3,3,3,0.7933035714285714,0.5469419642857143,1.0
case_CL120_EHR_118__anon_3ad9be58b9c6c416,case_CL120_EHR_118,DeepSeek-V4-Pro,closed_success,0,2,3,4,4,0.3726190476190477,0.3229910714285714,1.0
case_CL120_EHR_118__anon_4de8fa0d2396539e,case_CL120_EHR_118,Doubao-Seed-2.0-lite,closed_success,1,1,3,4,4,0.3345238095238096,0.2667410714285715,1.0
case_CL120_EHR_118__anon_7ec03650041f138b,case_CL120_EHR_118,GPT-5.4,closed_success,0,0,4,4,4,0.6952380952380953,0.6952380952380953,1.0
case_CL120_EHR_118__anon_b8ebb739abdde41d,case_CL120_EHR_118,MiniMax M3,closed_success,0,1,4,4,4,0.5065476190476191,0.4104910714285714,1.0
case_CL120_EHR_118__anon_ba972515baa59437,case_CL120_EHR_118,Qwen3.8-Max,closed_success,0,2,4,4,4,0.8857142857142858,0.8857142857142858,1.0
case_CL120_EHR_118__anon_bfbb37029110b102,case_CL120_EHR_118,GPT-5.6 Sol,closed_success,0,1,4,4,4,0.7172619047619049,0.6343750000000001,1.0
case_CL120_EHR_118__anon_cbab10a833ec38d0,case_CL120_EHR_118,DeepSeek-V3.2,closed_success,0,1,4,4,4,0.6583333333333334,0.6583333333333334,1.0
case_CL120_EHR_118__anon_e060b2d15f0c2a7c,case_CL120_EHR_118,Kimi K2,closed_success,1,0,2,3,3,0.5910714285714287,0.5492559523809524,0.78
case_CL120_EHR_118__anon_edab564c04d09cf0,case_CL120_EHR_118,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,3,3,4,0.5226190476190475,0.4545386904761904,0.8
case_CL120_EHR_118__anon_effaff29a24d255c,case_CL120_EHR_118,GLM-5,closed_success,0,0,4,4,4,0.5306547619047619,0.4664434523809524,1.0
case_CL120_EHR_119__anon_07bb4af51410eb8c,case_CL120_EHR_119,Doubao-Seed-2.0-lite,closed_success,0,0,4,3,4,0.8728269230769231,0.7661586538461539,0.8800000000000001
case_CL120_EHR_119__anon_284930b83a03e96f,case_CL120_EHR_119,Kimi K2,closed_success,0,1,3,3,4,0.7940384615384615,0.6158653846153845,1.0
case_CL120_EHR_119__anon_409f796ca9121973,case_CL120_EHR_119,Qwen3-30B-A3B-Instruct-2507,runtime_error,0,1,3,4,4,0.9384038461538462,0.8096923076923076,1.0
case_CL120_EHR_119__anon_464d8ef4d62f9624,case_CL120_EHR_119,GLM-5,runtime_error,0,2,3,3,3,0.9528846153846152,0.7330528846153845,1.0
case_CL120_EHR_119__anon_61b0e0e7e5132902,case_CL120_EHR_119,Qwen3.8-Max,runtime_error,0,3,4,4,4,0.9927884615384616,0.9076923076923076,1.0
case_CL120_EHR_119__anon_75140d4e869a4bb9,case_CL120_EHR_119,GPT-5.4,closed_success,0,0,4,4,4,0.9365384615384617,0.9365384615384617,1.0
case_CL120_EHR_119__anon_7551c5fb35385184,case_CL120_EHR_119,MiniMax M3,closed_success,0,0,4,4,4,1.0,0.875,1.0
case_CL120_EHR_119__anon_b369660ab72cec6b,case_CL120_EHR_119,DeepSeek-V4-Pro,runtime_error,0,2,4,4,4,0.8538461538461539,0.4903846153846153,1.0
case_CL120_EHR_119__anon_c50d71c66a22057a,case_CL120_EHR_119,DeepSeek-V3.2,closed_success,0,1,4,4,4,1.0,0.875,1.0
case_CL120_EHR_119__anon_fc927c613adf26ad,case_CL120_EHR_119,GPT-5.6 Sol,runtime_error,0,2,4,4,4,1.0,1.0,1.0
case_CL120_EHR_120__anon_1d19caa585b68dd1,case_CL120_EHR_120,GPT-5.6 Sol,closed_success,2,0,2,4,4,0.5767857142857142,0.5075892857142856,0.7
case_CL120_EHR_120__anon_218dd6b586fdbe7e,case_CL120_EHR_120,DeepSeek-V4-Pro,closed_success,0,0,2,4,4,0.744642857142857,0.6549107142857142,0.78
case_CL120_EHR_120__anon_61d87000e3fab8c5,case_CL120_EHR_120,MiniMax M3,runtime_error,1,0,1,0,2,0.2428571428571428,0.1421428571428571,0.18
case_CL120_EHR_120__anon_79456ab64f9250c8,case_CL120_EHR_120,Doubao-Seed-2.0-lite,closed_success,1,0,2,4,4,0.4535714285714285,0.3401785714285714,0.78
case_CL120_EHR_120__anon_8e33319159de4cb4,case_CL120_EHR_120,Qwen3-30B-A3B-Instruct-2507,closed_success,1,0,2,2,3,0.4892857142857143,0.3749999999999999,0.56
case_CL120_EHR_120__anon_9053a0189f725a89,case_CL120_EHR_120,GLM-5,closed_success,2,0,2,3,3,0.4303571428571429,0.3227678571428571,0.5
case_CL120_EHR_120__anon_a8cc8bd3eb3a788c,case_CL120_EHR_120,DeepSeek-V3.2,closed_success,0,0,3,4,4,0.657142857142857,0.5785714285714285,0.8800000000000001
case_CL120_EHR_120__anon_bb0341a187b50f72,case_CL120_EHR_120,GPT-5.4,closed_success,0,0,2,4,4,0.6499999999999999,0.5839285714285714,0.78
case_CL120_EHR_120__anon_e623f05fa5dd9da0,case_CL120_EHR_120,Kimi K2,closed_success,1,0,2,4,4,0.5125,0.4383928571428571,0.78
case_CL120_EHR_120__anon_f26447efa5528a2a,case_CL120_EHR_120,Qwen3.8-Max,closed_success,0,0,4,4,4,0.6732142857142857,0.2632142857142857,1.0
